frame,timecode,shot,keyframe,action_ko,no_burned_text
725,01:12.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
726,01:12.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
727,01:12.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
728,01:12.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
729,01:12.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
730,01:12.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
731,01:13.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
732,01:13.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
733,01:13.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
734,01:13.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
735,01:13.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
736,01:13.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
737,01:13.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
738,01:13.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
739,01:13.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
740,01:13.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
741,01:14.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
742,01:14.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
743,01:14.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
744,01:14.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
745,01:14.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
746,01:14.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
747,01:14.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
748,01:14.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
749,01:14.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
750,01:14.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
751,01:15.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
752,01:15.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
753,01:15.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
754,01:15.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
755,01:15.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
756,01:15.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
757,01:15.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
758,01:15.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
759,01:15.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
760,01:15.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
761,01:16.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
762,01:16.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
763,01:16.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
764,01:16.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
765,01:16.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
766,01:16.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
767,01:16.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
768,01:16.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
769,01:16.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
770,01:16.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
771,01:17.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
772,01:17.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
773,01:17.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
774,01:17.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
775,01:17.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
776,01:17.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
777,01:17.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
778,01:17.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
779,01:17.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
780,01:17.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
781,01:18.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
782,01:18.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
783,01:18.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
784,01:18.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
785,01:18.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
786,01:18.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
787,01:18.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
788,01:18.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
789,01:18.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
790,01:18.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
791,01:19.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
792,01:19.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
793,01:19.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
794,01:19.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
795,01:19.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
796,01:19.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
797,01:19.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
798,01:19.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
799,01:19.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
800,01:19.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
801,01:20.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
802,01:20.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
803,01:20.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
804,01:20.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
805,01:20.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
806,01:20.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
807,01:20.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
808,01:20.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
809,01:20.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
810,01:20.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
811,01:21.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
812,01:21.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
813,01:21.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
814,01:21.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
815,01:21.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
816,01:21.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
817,01:21.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
818,01:21.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
819,01:21.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
820,01:21.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 낮추고 작은 별이 겁먹지 않게 기다린다.,yes
821,01:22.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
822,01:22.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
823,01:22.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
824,01:22.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
825,01:22.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
826,01:22.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
827,01:22.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
828,01:22.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
829,01:22.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
830,01:22.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
831,01:23.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
832,01:23.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
833,01:23.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
834,01:23.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
835,01:23.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
836,01:23.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
837,01:23.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
838,01:23.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
839,01:23.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
840,01:23.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
841,01:24.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
842,01:24.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
843,01:24.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
844,01:24.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
845,01:24.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
846,01:24.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
847,01:24.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
848,01:24.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
849,01:24.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
850,01:24.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
851,01:25.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
852,01:25.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
853,01:25.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
854,01:25.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
855,01:25.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
856,01:25.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
857,01:25.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
858,01:25.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
859,01:25.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
860,01:25.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
861,01:26.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
862,01:26.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
863,01:26.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
864,01:26.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
865,01:26.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
866,01:26.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
867,01:26.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
868,01:26.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
869,01:26.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
870,01:26.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
871,01:27.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
872,01:27.1,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
873,01:27.2,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
874,01:27.3,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
875,01:27.4,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
876,01:27.5,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
877,01:27.6,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
878,01:27.7,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
879,01:27.8,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
880,01:27.9,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
881,01:28.0,010,kf_007_star_chase.png,작은 별이 다시 빛나며 바닥 위로 미끄러진다.,yes
