frame,timecode,shot_id,keyframe,action_ko,dialogue_ko,sfx_ko,openart_prompt
413,00:41.2,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
414,00:41.3,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
415,00:41.4,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
416,00:41.5,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
417,00:41.6,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
418,00:41.7,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
419,00:41.8,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
420,00:41.9,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
421,00:42.0,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
422,00:42.1,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
423,00:42.2,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
424,00:42.3,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
425,00:42.4,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
426,00:42.5,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
427,00:42.6,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
428,00:42.7,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
429,00:42.8,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
430,00:42.9,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
431,00:43.0,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
432,00:43.1,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
433,00:43.2,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
434,00:43.3,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
435,00:43.4,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
436,00:43.5,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
437,00:43.6,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
438,00:43.7,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
439,00:43.8,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
440,00:43.9,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
441,00:44.0,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
442,00:44.1,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
443,00:44.2,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
444,00:44.3,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
445,00:44.4,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
446,00:44.5,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
447,00:44.6,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
448,00:44.7,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
449,00:44.8,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
450,00:44.9,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
451,00:45.0,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
452,00:45.1,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
453,00:45.2,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
454,00:45.3,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
455,00:45.4,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
456,00:45.5,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
457,00:45.6,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
458,00:45.7,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
459,00:45.8,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
460,00:45.9,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
461,00:46.0,005,kf_007_star_chase.png,가게 안으로 들어온 별조각들이 컵라면 진열대 사이로 튄다.,주무: 잡자! 그런데 조심히!,"별 튐, 매장 조명 윙","inside Korean convenience store, glowing star pieces bounce between ramyeon and kimbap shelves"
